Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight
1447224369,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,534,1.99188132
1447172433,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,385,0.66396044
1447172419,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,479,1.32792088
1447235313,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,377,0.66396044
1447305845,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,340,0.531168352
1447313983,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,1005,3.62
1447172383,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,1408,4.52
1447205225,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651302,PLANT03,PORT09,1500,4.52
1447235314,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651299,PLANT03,PORT09,552,0.851841814
1447184702,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651299,PLANT03,PORT09,417,0.395497985
1447305825,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651299,PLANT03,PORT09,917,1.825375316
1447215333,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651299,PLANT03,PORT09,487,0.486766751
1447261182,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651299,PLANT03,PORT09,2333,6.06
1447258794,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651299,PLANT03,PORT09,6254,16.86
1447313158,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651299,PLANT03,PORT09,8321,19.84
1447172392,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1651298,PLANT03,PORT09,2257,4.596727273
1447289700,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1684170,PLANT03,PORT09,313,1.159231626
1447289701,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1684170,PLANT03,PORT09,287,2.101107322
1447283106,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1688600,PLANT03,PORT09,483,33.24
1447283105,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1688600,PLANT03,PORT09,354,13.64
1447177813,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689541,PLANT03,PORT09,401,9.501668322
1447170698,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1688633,PLANT03,PORT09,331,4.639215373
1447283239,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689785,PLANT03,PORT09,245,0.818904958
1447172442,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689785,PLANT03,PORT09,286,0.818904958
1447373467,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689546,PLANT03,PORT09,1445,86.95052997
1447198844,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689546,PLANT03,PORT09,829,41.31272082
1447305009,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689546,PLANT03,PORT09,730,36.48144874
1447247246,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689546,PLANT03,PORT09,828,38.31272082
1447305008,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689546,PLANT03,PORT09,700,35.48144874
1447305010,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689548,PLANT03,PORT09,1371,87.15120576
1447232865,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689548,PLANT03,PORT09,1333,77.47978763
1447173728,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689548,PLANT03,PORT09,783,34.23989382
1447283237,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689548,PLANT03,PORT09,1517,85.37574516
1447283236,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689548,PLANT03,PORT09,1283,68.47978763
1447158137,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689548,PLANT03,PORT09,1753,110.7196814
1447283238,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689548,PLANT03,PORT09,1234,79.47978763
1447283235,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,377,7.198627187
1447173742,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,794,35.99313594
1447172421,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,664,27.19519516
1447266971,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,1151,58.78764469
1447373468,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,758,33.99313594
1447260691,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,1145,65.78764469
1447219875,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,3285,203.9588156
1447158113,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689547,PLANT03,PORT09,781,34.99313594
1447373474,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1656246,PLANT03,PORT09,2301,8.192611465
1447423273,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1672706,PLANT03,PORT09,270,0.941870351
1447423272,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1672706,PLANT03,PORT09,294,0.941870351
1447423274,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1672706,PLANT03,PORT09,287,0.941870351
1447418035,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,333,4.364985163
1447172430,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,341,3.404688427
1447373435,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,259,0.611097923
1447219295,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,382,4.80148368
1447418037,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,339,4.364985163
1447289699,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,275,0.698397626
1447219294,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,366,5.237982196
1447266987,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,262,0.52379822
1447289697,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,347,3.841186944
1447266986,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,285,2.531691395
1447289698,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,297,1.745994065
1447172431,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,292,2.618991098
1447165391,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,246,0.087299703
1447172443,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1672713,PLANT03,PORT09,319,0.86017192
1447418039,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,401,8.14
1447418041,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,336,8.14
1447418036,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,387,8.14
1447418038,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,434,8.14
1447418034,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,465,11.18
1447418040,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,405,13.18
1447418033,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,420,8.06
1447219296,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,382,9.32
1447289696,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1672722,PLANT03,PORT09,283,1.456467179
1447418032,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,676,28.74
1447418031,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1674853,PLANT03,PORT09,744,33.74
1447165392,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1677690,PLANT03,PORT09,259,0.119734952
1447212591,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682745,PLANT03,PORT09,559,33.10360819
1447173741,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682745,PLANT03,PORT09,319,1.128237756
1447258826,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682745,PLANT03,PORT09,522,23.94946839
1447212590,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682745,PLANT03,PORT09,266,1.128237756
1447158127,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682745,PLANT03,PORT09,550,31.46241941
1447167313,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682745,PLANT03,PORT09,325,2.256475512
1447158138,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682805,PLANT03,PORT09,319,5.154898488
1447158139,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682805,PLANT03,PORT09,356,4.29574874
1447283838,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682757,PLANT03,PORT09,343,3.006884107
1447236743,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682757,PLANT03,PORT09,325,2.171638521
1447283837,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682757,PLANT03,PORT09,371,5.512620862
1447236744,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682757,PLANT03,PORT09,369,4.343277043
1447141881,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682757,PLANT03,PORT09,287,0.668196468
1447236745,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682757,PLANT03,PORT09,319,5.846719096
1447179095,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682763,PLANT03,PORT09,259,0.99022673
1447199048,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682802,PLANT03,PORT09,815,37.24308669
1447199047,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1682802,PLANT03,PORT09,784,36.24308669
1447165420,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1660583,PLANT03,PORT09,275,0.237790436
1447170695,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,395,12.65469324
1447158133,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,370,9.039066599
1447281373,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,368,4.5195333
1447373420,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,305,1.80781332
1447170697,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,328,5.423439959
1447274422,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,324,0.90390666
1447373404,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,283,0.887460629
1447400422,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,485,3.388486038
1447314015,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,427,3.025433962
1447172399,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,516,4.84069434
1447385932,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,301,0.887460629
1447373405,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,448,3.549842516
1447196800,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,401,2.662381887
1447411581,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,463,3.025433962
1447158134,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,518,4.437303145
1447274421,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,432,3.549842516
1447385931,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,355,0.887460629
1447172396,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,338,0.887460629
1447184525,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,332,0.887460629
1447184524,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,410,2.662381887
1447400363,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,849,10.4
1447170693,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,902,9.34
1447184701,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1662552,PLANT03,PORT09,573,1.192558193
1447373456,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1692940,PLANT03,PORT09,319,1.013871817
1447409568,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,283,1.88
1447189162,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,336,2.04
1447400260,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,288,2.26
1447410443,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,330,2.28
1447266607,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,371,4.28
1447302091,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,354,2.38
1447172391,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,452,8.32
1447275929,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,688,16.24
1447275926,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,664,14.1
1447185574,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,601,10.04
1447283606,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,587,7.66
1447275927,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,725,9.96
1447391416,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,641,9.74
1447172390,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,481,4.14
1447172389,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,447,4.14
1447275847,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,591,8.34
1447172387,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,497,4.12
1447172388,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,456,4.1
1447275867,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,744,10.52
1447283603,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,686,9.04
1447238820,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,493,4.84
1447172385,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,1266,20.2
1447172382,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,1303,21.94
1447373382,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,652,7.34
1447400261,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,679,7.32
1447404969,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,841,12.5
1447404970,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,918,11.44
1447275846,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,651,7.2
1447238822,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,679,8.1
1447281250,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,688,8.04
1447281249,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,717,8.04
1447408305,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,702,8.02
1447275928,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,727,8.02
1447275913,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,732,8.02
1447206137,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,976,15
1447389059,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,939,14
1447158102,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,1252,18
1447283555,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,333,0.5
1447275909,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,671,7.58
1447400259,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,652,8
1447275930,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,673,8
1447283604,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,616,5.98
1447283607,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,594,5.96
1447283605,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,567,5.94
1447275924,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,704,7.92
1447275925,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,706,7.9
1447373376,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,944,13.78
1447389058,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,968,14.76
1447283587,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,625,6.44
1447189166,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,618,5.68
1447275866,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,706,8.74
1447172381,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,1010,14.32
1447392319,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,774,9.46
1447230813,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,769,9.42
1447172380,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,1583,25.4
1447189174,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,2600,42.12
1447189169,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,2083,34.02
1447175618,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,1890,27.66
1447189168,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,2737,43.32
1447158100,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,2324,37.22
1447172386,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,1416,20.64
1447172420,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1652630,PLANT03,PORT09,296,0.584137931
1447211343,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1652630,PLANT03,PORT09,338,2.88
1447247248,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,596,39.82
1447173721,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,579,39.2
1447172435,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,569,25.3
1447297170,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,436,17.06
1447373498,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,471,16.78
1447418513,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,496,18.7
1447373497,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,455,18.68
1447173722,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,641,33.32
1447174093,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,421,16.64
1447174092,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,986,67.52
1447265707,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,415,17.62
1447247247,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,590,38.22
1447418514,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,1106,96.04
1447195167,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,421,18.6
1447297169,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,830,55.78
1447373496,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,620,37.18
1447403040,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,795,56.74
1447403039,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,458,18.58
1447403038,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,470,16.56
1447195166,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,494,16.52
1447158123,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1696456,PLANT03,PORT09,1959,23.88
1447175704,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1700958,PLANT03,PORT09,932,7.78
1447373427,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,1376,13.47060798
1447373428,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,429,1.504433252
1447313121,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,10003,136.1284928
1447373430,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,10320,121.32
1447266860,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,15279,192.94
1447373429,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,20260,250.48
1447385939,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,10265,134
1447174466,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,15237,172.18
1447384261,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,20314,260.76
1447301452,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,30131,350.96
1447265579,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,15279,181.12
1447174186,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,8709,110.48
1447213262,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,30297,331.06
1447265580,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,30240,366.94
1447373403,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,15300,173.4002345
1447261113,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,30324,398.800469
1447289681,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25328,278.3337242
1447373402,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,15321,172.4002345
1447312456,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,10294,122.9334897
1447305067,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25304,294.3337242
1447373394,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,20307,255.8669793
1447257475,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25263,331.3337242
1447312455,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,20248,224.8669793
1447305070,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,9691,112.6774803
1447312454,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,20277,223.8669793
1447308936,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,924,7.25600938
1447410817,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,3647,44.71830597
1447257474,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25275,326.3337242
1447312457,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,10275,123.9334897
1447305069,26/05/2013,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25249,307.3337242
